id,name
55972831,Hicham el - Mechichi
55978716,Burzer
55976836,Ludwig van Beethoven
55976836,Hitler
55976836,Michael Custodis
55976836,Wagner
55976836,Joseph Goebbels
55976836,Richard Strauss
55976836,Guilherme 1o
55976836,Brahms
55976836,Bruckner
55976836,Wilhelm Furtwängler
55976836,Herbert von Karajan
55976836,Elly Ney
55976836,Wilhelm Kempff
55976836,Walter Gieseking
55976836,Fania Fénelon
55976836,Leonard Bernstein
55979816,Wada
55979816,Witold Banka
55979816,Mikhail Bukhanov
55979816,Vladimir Putin
55979816,Travis Tygart
55980292,Robert Lewandowski
55980292,Lionel Messi
55980292,Cristiano Ronaldo
55980292,Lucy Bronze
55980292,Klopp
55980292,Gianni Infantino
55980292,Pernille Harder
55980292,Wendie Renard
55980292,Alisson Becker
55980292,Alexander - Arnold
55980292,Van Dijk
55980292,Sergio Ramos
55980292,Alphonso Davies
55980292,Joshua Kimmich
55980292,Kevin De Bruyne
55980292,Thiago
55980440,Eduardo Pazuello
55980440,João Doria
55980440,Sinovac
55980440,Jair Bolsonaro
55980440,Dimas Covas
55981162,Ricardo Lewandowski
55981162,Nunes Marques
55981162,Eduardo Pazuello
55981162,Luís Roberto Barroso
55982087,Isa Oliveira
55982087,Ana Maria Villa Real
55982087,Leonardo Sakamoto
55982087,Jair Bolsonaro
55983654,Atila Iamarino
55983654,Luiza Caires
55983654,Sérgio Spagnuolo
55983654,Marcio Bittencourt
55983654,Albert Einstein
55983654,Otavio Ranzani
55983654,Mellanie Fontes - Dutra
55983654,Denise Garrett
55983654,Osmar Terra
55983654,Bolsonaro
55983663,Aminu Bello Masari
55983663,Muhammadu Buhari
55983663,Boko Haram
55984990,Joe Biden
55984990,Deb Haaland
55984990,Trump
55984990,Jennifer Granholm
55984990,Michael Regan
55984990,Bill Clinton
55984990,George W
55984990,Bush
55984990,Roy Cooper
55979807,Jens Spahn
55979807,Kristin Hultzsch
55979807,Benjamin Jendro
55986545,António Guterres
55986545,Angela Merkel
55986545,Frank - Walter Steimeier
55987645,Joe Biden
55987645,Donald Trump
55987645,Mike Pompeo
55976936,Fagner
55976936,Lobão
55976936,Alexandre Frota
55976936,Jair Bolsonaro
55976936,Hansinho
55976936,Gandhi
55976936,Ricardo Salles
55976936,Marcelo Álvaro
55976936,Renan Bolsonaro
55976936,Flávio Bolsonaro
55976936,Philipp Lichterbeck
55991220,Mariette Rissenbeek
55989296,Kirstine Holst
55989296,Nick Hækkerup
55989296,Anna Blus
55990657,Donald Trump
55990657,Jair Bolsonaro
55990657,Catherine Quantin
55992984,Cármen Lúcia
55992984,Flávio Bolsonaro
55992984,Jair Bolsonaro
55992984,Fabrício Queiroz
55992984,Luciana Pires
55992984,Augusto Aras
55992984,Alexandre Ramagem
55992984,Maurício Valeixo
55992984,Sergio Moro
55992984,Augusto Heleno
55993046,Jens Arnold
55993046,Arnold vêm
55993046,José Feres
55993046,Fernando Veloso
55993046,Jair Bolsonaro
55993046,Donald Trump
55993046,Álvaro Pereira
55992629,James Cook
55992629,Geraint Tarling
55992629,Povl Abrahamsen
55993002,Angela Merkel
55993002,Emmanuel Macron
55993002,Boris Johnson
55993002,Norbert Lammert
55993002,Ursula von der Leyen
55993002,Papa Bento 16
55993378,Eduardo Pazuello
55993378,André Mendonça
55993378,Walter Braga Netto
55991197,Fernando Cury
55991197,Isa Penna
55991197,Roberto Freire
55991197,Arnaldo Jardim
55991197,Cauê Macris
55994447,Geninho Zuliani
55994447,Bolsonaro
55996076,Francis Collins
55997067,Giuseppe Conte
55998177,Mike Pompeo
55998177,Joe Biden
55998277,Alain Berset
55998414,Tathiane Piscitelli
55998414,Paulo Guedes
55998959,Boris Johnson
55998959,Patrick Vallance
55999125,Sebastián Piñera
55999446,São Paulo
55999499,Gerd Müller
55999499,Angela Merkel
56001282,Markus Söder
56001809,Alexander De Croo
56001809,Luigi di Maio
56001809,Johnson
56001809,Matt Hancock
56002095,Benjamin Netanyahu
56002095,Reuvén Rivlin
56002095,Kan
56002095,Yuli Edelstein
56002095,Israel Katz
56002095,Sharon Alroy - Preis
56002240,Matt Hancock
56002745,Leonore M.
56002745,Heiko Maas
56002674,Wolfram Henn
56003627,Sebastián Piñera
56003627,Enrique Paris
56006735,Luigi Di Maio
56006735,Roberto Speranza
56006735,Alexander De Croo
56006735,Boris Johnson
56006735,Matt Hancock
56006735,Daniel Prieto Alhambra
56006735,Pietro Alhambra
56006795,Mariana
56006795,Isabella Ballalai
56006795,Luiz Carlos Dias
56006795,Jair Bolsonaro
55991458,Casa de Tudor
55991458,Catarina de Aragão
55991458,Ana Bolena
55991458,Jane Seymour
55991458,David
55991458,Oceano
56007960,Emer Cooke
56007960,Ursula von der Leyen
56007960,Von der Leyen
56010235,Ursula Mertens
56010235,Stephan B.
56010235,Hans - Dieter Weber
56011977,Julian Hiscox
56011977,Julian Tang
56011977,Boris Johnson
56011977,Erik Volz
56012175,Geraldo de Jesus Coutinho
56012175,Bonin
56012175,Laura Kita Kejuo
56012175,Mage
56012175,Itaborai
56012175,Lohane Quintanilha
56012175,Geraldo Coutinho
56012757,Fernando Cury
56012757,Isa Penna
56012757,Flávia Biroli
56012757,Marielle Franco
56012757,Rodrigo Maia
56013400,Ursula von der Leyen
56013400,Stella Kyriakides
56013400,Emer Cooke
56013438,David Weintraub
56013438,Galileu Galilei
56013438,Gengis Khan
56013438,Saturno
56013438,Júpiter
56013438,Nahum Arav
56014054,Nunes Marques
56014054,Ezikelly Barros
56014054,Jair Bolsonaro
56014054,Luiz Fux
56014054,Luciano Caparroz dos Santos
56014054,Humberto Jacques de Medeiros
56014054,Roberta Gresta
56014300,Paulo
56014300,Maria Van Kerkhove
56014519,Joe Biden
56014519,Jill Biden
56014519,Tabe Masa
56014519,Donald Trump
56014519,Mike Pence
56014519,Kamala Harris
56014519,Alex Azar
56014519,Benjamin Netanyahu
56016197,João Doria
56017227,Donald Trump
56017227,Joe Biden
56017324,Marcelo Crivella
56017324,Rafael Alves
56017324,Mauro Macedo
56017324,Fernando Moraes
56017324,Sérgio Mizrahy
56017324,Eduardo Lopes
56017324,Wilson Witzel
56017324,Jair Bolsonaro
56017324,Eduardo Paes
56017324,Jorge Felipe
56017324,Fernando McDowell
56017324,Marcelo Alves
56022793,Lothar Wieler
56016083,Claudio Almeida
56016083,Laerte Ferreira
56016083,Claudia Almeida
56016098,Urs Fischer
56016098,Bruno Labadia
56016098,Lars Windhorst
56016098,Gerd Wenzel
56032108,Charlotte Chelsom - Pill
56032108,Priti Patel
56032108,Boris Johnson
56032920,Jair Bolsonaro
56032920,Rubens Bueno
56032947,Hans Bredow
56032947,Arnold Schönberg
56032947,Richard Wagner
56032947,Friedrich Furtwängler
56033106,Alexei Navalny
56033106,Serguei Lavrov
56033106,Vladimir Putin
56033106,Alexander Bortnikov
56033106,Konstantin Kudriavtsev
56034443,Vladimir Putin
56034443,Augusto Pinochet
56034443,Dimitri Medvedev
56034739,General Bernardo O'Higgins Riquelme
56034247,Ugur Sahin
56036976,Nísia Trindade
56036976,Eduardo Pazuello
56036976,Arnaldo Medeiros
56036976,Jair Bolsonaro
56036976,João Doria
56037034,Benjamin Netanyahu
56037034,Benny Gantz
56037034,Aquiles
56037034,Gideon Saar
56037034,Tikva Hadasha
56037034,Yamina
56037034,Naftali Bennett
56039284,Humberto Martins
56039284,Marcelo Crivella
56039284,Sérgio Mizrahy
56039284,Jair Bolsonaro
56039284,Eduardo Paes
56039284,Rafael Alves
56039284,Ricardo Ribeiro Martins
56039284,Mauro Macedo
56039284,Eduardo Benedito Lopes
56039284,João Francisco Neto
56035738,Donald Trump
56035738,Jair Bolsonaro
56035738,Joe Biden
56042135,Donald Trump
56042135,Joe Biden
56042135,Chuck Schumer
56039078,Íris
56039078,Bianca
56039078,Heleno Manoel Gomes Araújo Filho
56039078,São Paulo
56039078,Henrique Pimentel
56039078,Mário *
56045473,Donald Trump
56045473,Joe Biden
56045473,George Papadopoulos
56045473,Robert Mueller
56045473,Alex van der Zwaan
56045473,Nicholas Slatten
56045473,Chris Collins
56045473,Duncan Hunter
56045473,Steve Sotckman
56045473,Adam Schiff
56045473,Hina Shamsi
56045473,Will Hurd
56045473,Chris Van Hollen
56045473,Joe Arpaio
56045473,Roger Stone
56045473,Michael Flynn
56044670,Emmanuel Macron
56044670,Amarildo
56044670,Hélder Pessoa
56044670,Gilberto Gil
56044670,Astrid Prange de Oliveira
56046292,Can Dündar
56046292,Recep Tayyip Erdogan
56046292,Erdem Gul
56046292,Fethullah
56046292,Heiko Maas
56047064,Marlene Schiappa
56047064,Emmanuel Macron
56048163,Jair Bolsonaro
56048163,Eduardo Pazuello
56048163,João Doria
56048163,São Paulo
56048163,Luiz Fux
56048853,Ginés González García
56048853,Gonzalo Pérez Marc
56048853,Pablo Ceriani
56048853,Carla Vizzotti
56049129,São Paulo
56049129,Dimas Covas
56049129,Jean Gorinchteyn
56049129,Jair Bolsonaro
56049129,João Doria
56049129,Eduardo Pazuello
56047812,Frank - Walter Steinmeier
56047812,Angela Merkel
56051468,Boris Johnson
56052862,João Doria
56052862,Jean Gorinchteyn
56052862,Dimas Covas
56052862,São Paulo
56052862,Jair Bolsonaro
56052862,Eduardo Pazuello
56045704,Romy Schneider
56045704,Ernst Marischka
56045704,Sissi
56045704,Elisabeth
56045704,Franz Josef
56045704,Habsburgo
56045704,Marie Blank - Eismann
56045704,Karlheinz Böhm
56045704,Devrim Lingnau
56053550,Benjamin Netanyahu
56053896,Boris Johnson
56053896,Ursula von der Leyen
56053896,Von der Leyen
56053896,Michel Barnier
56053896,Alan Turing
56054141,Donald Trump
56054141,Paul Manafort
56054141,Roger Stone
56054141,Charles Kushner
56054141,Jared Kushner
56054141,Ivanka Trump
56054141,George Papadopoulos
56054141,Nicholas Slatten
56034813,Carmen Gijón
56034813,Laura Sanz
56034813,Joaquina
56055014,Jair Bolsonaro
56055014,Eduardo Pazuello
56055014,Zulema Riquelme
56055014,Sebastián Piñera
56055014,María Irene Ramírez
56055014,Andrés Manuel López Obrador
56055014,Elizabeth Castillo
56055014,George De Ford
56055014,Carlos Alvarado
56055014,José Acuña Feoli
56055014,Tatiana Sancho Chacón
56055292,Boris Johnson
56057810,Jair Bolsonaro
56057810,Michelle Bolsonaro
56057810,João Doria
56057810,São Paulo
56057810,Benjamin Netanyahu
56057810,Joe Biden
56057810,Eduardo Pazuello
56057810,Jean Gorinchteyn
56039100,Symmy Larrat
56039100,Helcio Beuclair
56039100,Iran Giusti
56039100,Rodrigo Otávio Moretti - Pires
56039100,Sérgio Ferreira Júnior
56039100,Indianarae Siqueira
56039100,Evelyn Serra Parente
56059227,Jair Bolsonaro
56059227,Michel Temer
56059580,papa Francisco
56059580,Filho de Deus
56059580,Belém
56060051,Helmut Fickenscher
56060051,Jens Spahn
56060270,Alexei Navalny
56060270,Lyubov Sobol
56060270,Novichok
56060270,Vladimir Putin
56059612,Oswaldo Cruz
56059612,Marco Krieger
56059612,João Doria
56061118,Donald Trump
56061118,John Drake
56061118,Don Aaron
56061118,John Cooper
56061118,Johnny Cash
56061209,Elizabeth 2a
56061209,Philip
56061209,Florence Nightingale
56061209,Mary Seacole
56062468,Ursula von der Leyen
56062468,Von der Leyen
56048923,Heiko Maas
56063882,Antonio Zapatero
56063882,Boris Johnson
56064334,George Blake
56064334,Georgy Ivanovich
56064334,Vladimir Putin
56064886,Mikhail Murashko
56064886,Alexandr Gintsburg
56064886,Vladimir Putin
56064335,Kone Cesário
56064335,Adriana Ramos de Mello
56067417,Erika Loewer
56067417,Edith Kwoizalla
56067417,Mihaela Anghel
56067417,Lazzaro Spallanzani
56067417,Maria Rosaria Capobianchi
56067417,Domenico Arcuri
56067417,Araceli Hidalgo
56067417,Andrej Babis
56067417,Emilie Repikova
56067417,Ursula von der Leyen
56068624,Andrej Babis
56068624,Emilie Repikova
56068624,Netanyahu
56068624,Benny Gantz
56068624,Donald Trump
56068624,Alberto Fernández
56069271,Jean - Marc Sandoz
56069816,Massimo Ossana
56069816,Valeria Amoretti
56069816,Massimo Osanna
56064567,Ricardo de Azevedo
56064567,Renata Alves
56064567,Naara Bartz
56064567,Michael Carnahan
56064567,Tiago Teixeira
56064567,Renata Dias
56064567,Núbia Eugenio
56064567,Rafael do Carmo
56064567,Mariana Trilho
56064567,Fernando Macedo
56070053,Alberto Fernández
56070224,Mike Pence
56070224,Benjamin Netanyahu
56070224,Eduardo Pazuello
56070224,Jair Bolsonaro
56013582,Josh Lepawsky
56013582,Anna Carin Gripwall
56013582,Fu Zhao
56013582,Saleem Ali
56072567,Hamilton Mourão
56072567,Jair Bolsonaro
56072567,Marcos Pontes
56072567,Paula Mourão
56072567,Marcelo Álvaro Antônio
56007466,Angela Merkel
56007466,Clarissa Neher
56073666,Donald Trump
56073666,Joe Biden
56075142,Anthony Warner
56075142,Donald Cochran
56075142,Petula Clark
56075142,David Rausch
56075142,John Cooper
56075142,Steve Fridrich
56075142,Brenna Hosey
56075142,Johnny Cash
56075729,Salvador Illa
56077489,Jens Spahn
56077489,Horst Seehofer
56077489,Manuela Schwesig
56077489,Stephan Weil
56077489,Angela Merkel
56077544,Zhang Zhan
56077544,Zhang Keke
56077544,Ren Quanniu
56077544,Shao Wenxia
56077544,Xi Jinping
56077544,Leo Lan
56077544,Michelle Bachelet
56077544,Fang Bin
56077544,Chen Qiushi
56077544,Li Zehua
56078232,Loujain al - Hathlou
56078232,Hathloul
56078232,Lina
56078232,Mohammed Bin Salman
56078232,Joe Biden
56078232,Walid al - Fitaihi
56078506,Ursula Nonnemacher
56078506,Ruth Heise
56078506,Elfriede Seefeld
56078506,Hubertus Diemer
56078506,Bianka Sebischka - Klaus
56078506,Karl Lauterbach
56078506,Burkhard Ruppert
56079086,Frank Ulrich Montgomery
56079086,Thomas Mertens
56079086,Jens Spahn
56079086,Funk
56079086,Nadhim Zahawi
56079086,Xi Jinping
56079086,Karl Lauterbach
56079464,Donald Trump
56079464,Nancy Pelosi
56081353,Marcelo Neri
56081353,John Maynard Keynes
56081353,Marco Aurélio Nogueira
56081353,Donald Trump
56081353,Joe Biden
56081353,Natália Pasternak Taschner
56081353,Jair Bolsonaro
56082797,Joachim Löw
56082797,Hansi Flick
56082797,Timo Werner
56082797,Kai Havertz
56082797,Leroy Sané
56082797,Serge Gnabry
56082797,Julio Brandt
56082797,Leon Goretzka
56082797,Boateng
56082797,Hummels
56082797,Thomas
56082797,Klopp
56082997,Julio Valdivia Rodriguez
56082997,Victor Fernando Alvarez Chavez
56082997,Rakesh Singh
56082997,Nirbhik
56082997,Isravel Moses
56082997,Rouhollah Zam
56082997,Zhang Zhan
56082997,Leonardo Pinheiro
56082997,Léo Veras
56083337,Salvador Illa
56069787,Ernesto Araújo
56069787,Donald Trump
56069787,Rubens Ricupero
56069787,Friedrich Prot von Kunow
56069787,Ricardo Salles
56069787,Dilma Rousseff
56069787,Brasília
56069787,Mike Pompeo
56069787,Nestor Forster
56069787,Joe Biden
56069787,Eduardo Bolsonaro
56069787,Abraham Weintraub
56069787,Alberto Férnandez
56069787,Iván Duque
56069787,Sebastián Piñera
56069787,Hamilton Mourão
56069787,Merkel
56085529,Noel Wathion
56085529,Matt Hancock
56085808,Axel Kicillof
56085808,Ginés González García
56088191,Pierre Cardin
56088191,André Courrèges
56088191,Paco Rabanne
56088191,Jean Cocteau
56088191,Schiaparelli
56088191,Dior
56088191,Mao Tsé - tung
56088191,Jean Paul Gaultier
56089422,Emmanuel Macron
56090051,Selmo Cikotic
56090051,Bósnia
56092670,Alberto Fernández
56092670,Sandra Luján
56092670,Gladys González
56092670,papa Francisco
56092670,Filho de Deus
56089092,Jair Bolsonaro
56089092,Luiz Ramos
56089092,João Doria
56089092,Dilma Rousseff
56089092,Ricardo Salles
56089092,Damares Alves
56089092,Paulo Guedes
56089092,Ernesto Araújo
56089092,Eduardo Pazuello
56089092,Osmar Terra
56089092,Donald Trump
56089092,São Paulo
56089092,Rodrigo Maia
56089092,Sergio Moro
56089092,Augusto Heleno
56089092,Fabrício Queiroz
56089092,Flávio Bolsonaro
56089092,Abraham Weintraub
56089092,Michelle
56089092,Adriano da Nóbrega
56089092,Renan
56089092,Carlos Decotelli
56089092,Renato Feder
56089092,Olavo de Carvalho
56089092,Milton Ribeiro
56089092,Roberto Alvim
56089092,Regina Duarte
56089092,Marcelo Crivella
56089092,Lula
56089092,Judas
56089092,André Mendonça
56095289,Alberto Fernández
56095289,Verónica Marchiaro
56095478,Matt Hancock
56095478,Andrew Pollard
56095478,Pascal Soriot
56096960,Nicolás Maduro
56096960,Iván Duque
56096960,Juan Guaido
56096960,Axel Kicillof
56097346,Jens Spahn
56096845,Noilton Pereira
56096845,Ruy Barbosa
56096845,Marivelton Barroso
56096845,Gabriel da Ca
56096845,Juliana Radler
56096845,São Gabriel
56096845,Drauzio Varella
56096845,Simone Silvestrini Hallak
56096845,Débora Cândido de Azevedo
56096845,Ana Fontes
56097899,Tedros Adhanom Ghebreyesus
56097899,Mike Ryan
56099599,Boris Johnson
56099599,Elizabeth 2a
56099440,Zhang Zhan
56099440,Wuhan
56099440,Chen Qiushi
56099440,Li Zehua
56099440,Solafa Magdy
56099440,Mohamed Monir
56099440,Katsiaryna Barysevich
56099440,Dindar Karatas
56099440,José Abelardo Liz
56099440,Maria Elena Ferral
56099440,Luis Alonzo Almendares
56099440,Malala Maiwand
56099440,Raif Badawi
56099440,Arzu Geybulla
56100538,Maeen Abdulmalik
56100538,Maeen Abdelmalik Saeed
56100538,Muammar al - Eryani
56100538,Ninguém
56100538,Abdo Rabbo Mansour Hadi
56100538,Martin Griffiths
56101368,Jair Bolsonaro
56101368,Donald Trump
56101368,Recep Tayyip Erdogan
56101368,Ihor Kolomoisky
56101368,Louise Shelley
56101368,Carlos
56101368,Flávio
56101368,Marielle Franco
56101368,Eduardo Bolsonaro
56101368,Marcelo Crivella
56101368,Vladimir Putin
56101368,Nicolás Maduro
56101368,Rodrigo Duterte
56101368,Joseph Muscat
56101368,Daphne Caruana Galizia
56103576,Angela Merkel
56104155,Sergei Ryschkow
56104155,Sergej Kud - Swertschkow
56104671,Jens Spahn
56104671,Angela Merkel
56099352,Frank Appel
56099352,Elon Musk
56106877,Jair Bolsonaro
56106877,Sergio Moro
56106877,Messias
56106877,Fabrício Queiroz
56106877,Flávio Bolsonaro
56106877,Boris Johnson
56106877,Donald Trump
56106877,João Alberto Silveira Freitas
56106877,Hamilton Mourão
56107105,São Paulo
56109601,Zeina Latif
56109601,Silvia Matos
56109601,Juliana Inhasz
56109601,Andre Braz
56109601,Márcio Bittar
56110000,Angela Merkel
56110000,Ano Novo
56110000,Jens Thurau
56110369,Boris Johnson
56110369,Ursula van der Leyen
56110369,Edward Heath
56110369,Charles de Gaulle
56111006,George Floyd
56111006,Emicida
56111006,Djonga
56111006,Ynaê Santos
56111006,João Pedro Mattos
56111006,Edson Fachin
56111006,Miguel Otávio Santana da Silva
56111006,Sarí Corte Real
56111006,Paulo
56111006,Carol Dartora
56111006,Ana Lúcia Martins
56111006,Luiz Augusto Campos
56111510,São Nicolau
56111510,Sinterklaas
56112086,Scott Morrison
56112086,Linda Burney
56112998,Julian Assange
56112998,Christian Mihr
56112998,Bärbel Kofler
56113723,Ugur Sahin
56113723,Özlem
56113723,Ózlem Türeci
56114843,Donald Trump
56114945,Andrea Holzner
56115171,Benjamin Netanyahu
56115473,Donald Trump
56115756,Mikhail Ulianov
56115756,Rafael Grossi
56115756,Mohsen Fakhrizadeh
56115756,Donald Trump
56115756,Teera
56116118,Kasim - Yomart Tokáyev
56116118,Kairat Umarov
56116118,Nursultan Nazarbayev
56116517,Sebastian Kurz
56116517,Karoline Edtstadler
56116517,Edstadler
56116876,Angela Merkel
56116876,Susanne Johna
56117507,Andreas Igl
56117507,Ulrich Lilie
56117507,Barmer
56117507,Marion Koll - Krüsmann
56118924,Narendra Modi
56119031,Joe Biden
56119031,Josh Hawley
56119031,Donald Trump
56119031,Ted Cruz
56119031,Mike Pence
56119031,Louie Gohmer
56119031,Lin Wood
56119157,Jair Bolsonaro
56119408,Eduardo Pazuello
56119408,São Paulo
56119837,Beatrix von Storch
56119837,Marco Buschmann
56119837,Joschka Fischer
56119837,Richard Stücklen
56119837,Wolfgang Kubicki
56120462,Boris Johnson
56120462,Andrew Goddard
56121067,Angela Merkel
56121067,Markus Söder
56121067,Stephan Weil
56121067,Michael Kretschmer
56121067,Bodo Ramelow
56121433,Donald Trump
56121433,Brad Raffensperger
56121433,Joe Biden
56121433,Bill Clinton
56121433,Bob Bauer
56123067,papa Francisco
56123113,Brian Pinker
56123113,Boris Johnson
56124371,Donald Trump
56124371,Joe Biden
56124371,Dick Cheney
56124371,William Perry
56124371,Donald Rumsfeld
56124371,William Cohen
56124371,Robert Gates
56124371,Leon Panetta
56124371,Chuck Hagel
56124371,Ash Carter
56124371,James Mattis
56124371,Mark Esper
56124371,Eric Edelman
56124738,Julian Assange
56124738,Donald Trump
56124738,Vanessa Baraitser
56124738,Stella Moris
56124738,Kristinn Hrafnsson
56126479,Angela Merkel
56126479,Florian Hartleb
56126479,Winfried Kretschmann
56126479,Bodo Ramelow
56126479,Helmut Kohl
56126479,Donald Trump
56126479,Friedrich Merz
56126479,Armin Laschet
56126479,Norbert Röttgen
56126479,Markus Söder
56126479,Annalena Baerbock
56126479,Robert Habeck
56126319,Olivier Veran
56126319,Emmanuel Macron
56126319,Jean Castex
56126319,Arnaud Fontanet
56126319,Jean Rottner
56126319,Jordan Bardella
56126333,Hanna Lis
56126333,Mateusz Morawiecki
56126333,Tomasz Sobierajski
56126333,Janusz Kowalski
56126333,Janusz Zagorski
56126333,Marcin Duma
56127659,Jacob
56127659,Wilhelm Grimm
56127659,Lutero
56127659,Goethe
56127659,Salomon Hirzel
56127659,Otto von Bismarck
56127779,Jesus
56127779,Angela Merkel
56127967,Vanessa Baraitser
56127967,Julian Assange
56127967,Donald Trump
56127967,Joe Biden
56127967,Ilham Aliyev
56127967,Nils Melzer
56127967,Augusto Pinochet
56127967,Matthias von Hein
56128371,Georg Wacker
56128443,Donald Trump
56128443,Teera
56128443,Joe Biden
56128443,Tasnim
56128443,Mohammad Javad Zarif
56128443,Benjamin Netanyahu
56128964,Adar Poonawalla
56128964,São Paulo
56131122,Boris Johnson
56131122,Nicola Sturgeon
56131848,Joe Biden
56131848,Nancy Pelosi
56131848,Kamala Harris
56131848,David Perdue
56131848,Jon Ossoff
56131848,Kelly Loeffler
56131848,Raphael Warnock
56131848,Johnny Isakson
56131848,Donald Trump
56131848,Brad Raffensperger
56132054,Steven Brandenburg
56132054,Adam Gerol
56132858,Rajesh Bhushan
56132858,Adar Poonawalla
56132858,São Paulo
56132653,Enrique Tarrio
56132653,Gavin McInnes
56132653,Donald Trump
56132653,Joe Biden
56131747,Mikhail Murashko
56131747,Christian Bogdan
56088319,Marie
56088319,Daniel Dias
56088319,Diego Dias
56088319,Thiago Rosário
56088319,Andrés Amorim
56088319,Hallertau
56088319,Luís Gama
56088319,Maria Firmina dos Reis
56088319,Leônidas da Silva
56088319,Andres Amorim
56136229,Recep Tayyip Erdogan
56136229,Melih Bulu
56135110,António Guterres
56135110,Inger Andersen
56136305,Mohammed bin Salman
56136305,Al - Ula
56136305,Tamim bin Hamad al - Thani
56136305,Jared Kushner
56136305,Donald Trump
56136472,Angela Merkel
56136472,Patrick Graichen
56136472,Manfred Fischedick
56136472,Graicheng
56136668,Arif Alvi
56137423,Angela Merkel
56137833,Donald Trump
56137833,Mike Pence
56137833,Joe Biden
56137833,David McIntosh
56137833,Barack Obama
56138341,David Almeida
56141568,John Lee
56141568,Leung Kwok - Hung
56141568,Gary Fan
56141568,Lam Cheuk - ting
56141568,Chu Hoi - dick
56141568,Au Nok - hin
56141568,Alvin Yeung
56141568,Wu Chi - wai
56141568,James To
56141568,Andrew Wan
56141568,Benny Tai
56141568,Robert Chung
56141568,Maya Wang
56141568,Antony Blinken
56141568,Joe Biden
56142027,Raphael Warnock
56142027,Kelly Loeffler
56142027,Jon Ossoff
56142027,David Perdue
56142027,Donald Trump
56142027,Joe Biden
56142027,Kamala Harris
56142027,Martin Luther King
56137276,Adrian Hill
56137276,Per Alfredsson
56137276,Ian McCubbin
56137276,Yin Weidong
56137276,São Paulo
56137276,Jair Bolsonaro
56137276,João Doria
56137276,Narendra Modi
56137276,Krishna Ella
56143192,Tedros Adhanom Ghebreyesus
56143192,Hua Chunying
56143192,Fabian Leendertz
56143192,Wang Yi
56143192,Zhang Zhan
56143192,Lusa
56143192,Michael Ryan
56143192,Gregory Gray
56143192,Ilona Kickbusch
56144391,Emer Cooke
56144391,Ursula von der Leyen
56144391,Jens Spahn
56144916,Julian Assange
56144916,Vanessa Baraitser
56145766,Josep Borrell
56145766,Juan Guaido
56145766,Nicolás Maduro
56145766,Jorge Rodríguez
56145766,Iris Varela
56145766,Didaldo Bolívar
56145766,Diosdado Cabello
56146192,Sabine Kinkartz
56147273,Ursula von der Leyen
56147273,Jens Spahn
56147273,Emer Cooke
56147225,Jair Bolsonaro
56147225,Johan Rockström
56147225,Diretor
56147225,Olaf Bandt
56148653,Hugo Chávez
56148653,George W
56148653,Bush
56148653,Nicolás Maduro
56148653,Luis Almagro
56148653,Donald Trump
56148653,Johan Ramírez
56149075,Guilherme Ferreira
56149075,Allison Bezerra Oliveira
56149075,Juliana Notari
56149075,Jair Bolsonaro
56150444,Donald Trump
56150444,Joe Biden
56150444,Dan Kildee
56150444,Mike Pence
56150444,Nancy Pelosi
56150444,Kevin McCarthy
56151111,Bolsonaro
56151111,Paulo Henrique Fraccaro
56151111,São Paulo
56152605,Donald Trump
56152605,Joe Biden
56152605,Jon Ossoff
56152605,Raphael Warnock
56152605,David Perdue
56152605,Kelly Loeffler
56152605,Martin Luther King Jr
56152605,Kamala Harris
56155392,Joe Biden
56155392,Kamala Harris
56155392,Donald Trump
56155392,Mike Pence
56149266,Klaus Cichutek
56149266,Thomas Mertens
56149266,Hendrik Streeck
56149266,Peter Kremsner
56149266,Hans Kluge
56149266,Leif Erik Sander
56149266,Jens Spahn
56156816,Angela Merkel
56156816,Donald Trump
56156816,Frank - Walter Steinmeier
56156816,Wolfgang Schäuble
56156816,Heiko Maas
56156816,Olaf Scholz
56156816,Emmanuel Macron
56156816,Charles Michel
56156816,Ursula von der Leyen
56157246,Donald Trump
56157246,Jair Bolsonaro
56157246,Angela Merkel
56157246,Frank - Walter Steinmeier
56157246,Wolfgang Schäuble
56157246,Heiko Maas
56157246,Olaf Scholz
56157246,Boris Johnson
56157246,Joe Biden
56157246,Dominic Raab
56157246,Emmanuel Macron
56157246,Giuseppe Conte
56157246,Luigi di Maio
56157246,Ursula von der Leyen
56157246,Josep Borrell
56157246,Charles Michel
56157246,David Sassoli
56157246,Pedro Sánchez
56157246,Justin Trudeau
56157246,Jens Stoltenberg
56157246,Luis Almagro
56159049,Donald Trump
56159049,Joe Biden
56159049,Mark Zuckerberg
56159049,Donald J
56159049,Jennifer Grygiel
56158093,Donald Trump
56158093,Mike Pence
56158093,Nancy Pelosi
56158093,Biden
56158093,Ines Pohl
56160726,São Paulo
56160726,Jair Bolsonaro
56160726,João Doria
56160726,Eduardo Pazuello
56159476,John Dillermand
56159476,Sophie Münster
56159476,Morten Messerchmidt
56159476,Christian Groes
56159476,Anne Lise Marstrand - Jorgensen
56156812,Wasim Syed
56156812,João Rafael
56156812,Antonio da Costa Filho
56156812,Carla Arena Ventura
56160530,Manfred Deiler
56160530,Oswald Pohl
56160530,Otto Ohlendorf
56160530,Heinrich Himmler
56160530,Adolf Hitler
56160530,Gebhard Seelos
56160530,Richard Jaeger
56163441,Jair Bolsonaro
56163441,Donald Trump
56163441,Joe Biden
